Sample;Tilt angle to optical axis;Image;Particle number;Fläche;Weighed X-Position Central Point;Weighed Y-Position Central Point;Perimeter;Elipse fit Major axis;Elipse fit Minor axis;Elipse angle;Feret caliper;FeretX;FeretY;Feret angle;Min Feret;area_in_nm2;radius_in_nm;;;;
1;na;8;18;246;245,959;200,533;57,355;19,964;15,689;139,29;20,809;240;192;125,218;16,263;5,535;1,327345177;;;;
1;na;8;19;265;211,379;242,953;60,77;22,435;15,039;134,507;23,345;203;235;133,264;15,556;5,9625;1,377651152;;;;
1;na;8;20;190;1898,232;250,158;49,941;17,447;13,866;128,933;18,358;1894;242;119,358;14,142;4,275;1,166522509;;;;
1;na;8;21;168;2006,524;254,923;49,355;19,002;11,257;126,181;19,416;2001;247;124,509;11,932;3,78;1,096909919;;;;
1;na;8;22;441;541,271;257,74;77,841;25,756;21,801;174,266;26,476;528;256;169,114;22;9,9225;1,777197188;;;;
1;na;8;23;624;352,5;272,146;95,497;30,773;25,818;100,11;32,388;345;287;81,119;26;14,04;2,114017692;;;;
1;na;8;24;106;1851,906;266,415;37,213;11,843;11,397;170,184;12,806;1847;262;128,66;11;2,385;0,871303092;;;;
1;na;8;25;588;1662,099;284,799;105,882;41,573;18,008;46,009;43,186;1648;300;42,184;20,785;13,23;2,05213055;;;;
1;na;8;26;234;489,094;277,833;56,527;18,703;15,93;130,529;19,849;483;270;130,914;16,924;5,265;1,294566163;;;;
1;na;8;27;1953;882,217;304,779;220,735;99,471;24,999;50,365;95,671;851;343;48,814;27,247;43,9425;3,739964194;;;;
1;na;8;28;75;1982,713;283,927;31,213;10,145;9,413;112,675;10,817;1979;280;123,69;9,899;1,6875;0,732903768;;;;
1;na;8;29;142;786,93;289,472;43,456;15,088;11,983;108,179;15,811;782;283;124,695;12;3,195;1,008464222;;;;
1;na;8;30;727;1157,076;337,426;100,811;34,417;26,895;116,137;35,171;1155;320;104,826;27,733;16,3575;2,281831274;;;;
1;na;8;31;520;633,363;352,388;88,326;31,76;20,847;138,203;33,242;620;341;136,219;21,92;11,7;1,929825295;;;;
1;na;8;32;527;680,176;366,54;85,74;29,377;22,841;130,409;30;671;354;126,87;23,335;11,8575;1,942771082;;;;
1;na;8;33;704;755,439;380,491;99,64;32,211;27,828;153,873;34,205;738;377;164,745;28,284;15,84;2,245446191;;;;
1;na;8;34;180;554,867;399,911;49,113;16,917;13,547;123,552;17,804;549;393;128,157;14,142;4,05;1,135409635;;;;
1;na;8;35;788;1308,966;406,886;112,811;41,726;24,046;14,43;41,976;1288;406;12,381;24,796;17,73;2,375633449;;;;
1;na;8;36;225;955,7;403,598;54,527;18,416;15,556;138,35;19,209;950;396;128,66;16,263;5,0625;1,269426563;;;;
1;na;8;37;935;697,348;425,501;119,882;39,021;30,509;18,047;42,379;677;437;19,29;32;21,0375;2,587748873;;;;
1;na;8;38;330;336,203;438,091;66,77;23,952;17,542;119,216;25,06;330;427;118,61;18,34;7,425;1,537351913;;;;
1;na;8;39;2002;1594,43;469,052;167,439;54,004;47,201;101,762;54,745;1593;497;80,538;47;45,045;3,78659066;;;;
1;na;8;40;454;397,912;493,916;82,912;30,699;18,83;127,408;31,401;387;482;127,235;19,707;10,215;1,803201455;;;;
1;na;8;41;5475;199,533;557,142;297,563;100,519;69,35;107,689;108,079;183;503;112,294;70,943;123,1875;6,261932538;;;;
1;na;8;42;1214;614,143;538,107;167,48;66,446;23,263;132,867;69,656;590;507;129,174;27,263;27,315;2,94866657;;;;
1;na;8;43;1537;1984,799;534,159;146,368;45,577;42,938;11,829;46,872;1965;548;33,69;43;34,5825;3,317823328;;;;
1;na;8;44;4689;900,383;548,656;266,108;92,813;64,325;154,605;94,021;859;527;150,709;63,588;105,5025;5,795040014;;;;
1;na;8;45;210;1441,695;524,814;51,941;17,556;15,23;146,029;18,358;1437;517;119,358;15,556;4,725;1,226382572;;;;
1;na;8;46;408;60,316;530,62;75,841;27,063;19,195;146,149;28,018;49;523;145,176;20,506;9,18;1,709410646;;;;
1;na;8;47;557;959,617;536,486;89,497;29,025;24,434;124,984;30,61;952;523;128,367;25,6;12,5325;1,997302843;;;;
1;na;8;48;57;1395,061;526,325;26,971;8,875;8,177;100,371;9,487;1393;522;108,435;8;1,2825;0,638930692;;;;
1;na;8;49;683;1220,963;548,307;97,983;33,005;26,348;153,83;34,015;1206;540;155,695;27,188;15,3675;2,211702325;;;;
1;na;8;50;282;1080,613;566,188;61,355;20,914;17,168;134,363;22,023;1073;558;129,472;17,678;6,345;1,421153133;;;;
1;na;8;51;99;1207,874;605,763;41,113;17,44;7,228;136,72;17,804;1201;600;141,843;8,453;2,2275;0,842042322;;;;
1;na;8;52;522;1259,669;620,138;84,326;27,129;24,499;94,035;28,284;1258;606;98,13;25;11,745;1,933532936;;;;
1;na;8;53;395;1162,07;623,472;73,012;24,934;20,171;106,2;25,554;1155;613;120,579;20;8,8875;1,68195693;;;;
1;na;8;54;441;1470,28;632,629;80,669;29,718;18,894;120,589;30,806;1461;620;125,754;19,681;9,9225;1,777197188;;;;
1;na;8;55;429;488,477;638,852;80,669;26,28;20,784;79,25;29,614;484;652;78,311;21;9,6525;1,752850871;;;;
1;na;8;56;1915;847,144;652,58;164,853;55,949;43,58;63,551;56,939;833;677;59,381;44,628;43,0875;3,703400764;;;;
1;na;8;57;441;704,575;641,668;89,64;35,289;15,911;141,753;36,401;688;631;142,815;17,678;9,9225;1,777197188;;;;
1;na;8;58;256;602,746;653,035;58,77;20,878;15,612;142,195;21,954;593;648;149,931;16,263;5,76;1,354055001;;;;
1;na;8;59;273;928,643;657,123;71,598;25,922;13,409;128,876;29,833;918;644;129,56;15,658;6,1425;1,39829127;;;;
1;na;8;60;1292;1963,02;665,307;134,024;43,233;38,05;9,814;45,706;1940;668;10,081;39;29,07;3,041918538;;;;
1;na;8;61;790;548,692;672,095;103,74;34,445;29,202;87,369;35,468;540;687;68,499;29;17,775;2,378646301;;;;
1;na;8;62;149;1767,5;669,5;44,284;15,59;12,169;115,328;16,553;1764;662;115,017;12,728;3,3525;1,033021729;;;;
1;na;8;63;82;1337,122;668,72;32,627;10,322;10,115;160,849;11,402;1332;666;164,745;10;1,845;0,766343095;;;;
1;na;8;64;1072;169,471;688,221;138,953;49,58;27,529;177,933;50,99;143;687;168,69;31,559;24,12;2,770854463;;;;
1;na;8;65;888;235,258;702,878;117,539;43,717;25,863;141,77;45,804;214;691;143,881;26,163;19,98;2,52187064;;;;
1;na;8;66;630;1006,559;738,906;122,61;51,332;15,626;120,219;52,479;990;715;120,964;18,59;14,175;2,124156924;;;;
1;na;8;67;578;738,63;731,516;89,255;29,532;24,92;164,424;30,232;726;723;145,784;25;13,005;2,03460563;;;;
1;na;8;68;344;1781,863;733,392;68,426;23,794;18,408;140,792;24,413;1772;726;145,008;19,092;7,74;1,569623687;;;;
1;na;8;69;901;620,268;746,498;120,125;36,582;31,36;132,721;39,446;602;739;149,534;32,394;20,2725;2,540263208;;;;
1;na;8;70;1876;1713,028;761,376;174,995;61,106;39,089;145,85;63,781;1691;735;131,186;39,767;42,21;3,665495914;;;;
1;na;8;71;3149;1183,977;772,627;236,794;85,098;47,115;125,941;85,212;1162;740;125,929;55,217;70,8525;4,749005286;;;;
1;na;8;72;245;1441,606;758,61;62,083;21,685;14,385;36,619;22,472;1431;764;32,276;14,849;5,5125;1,324644574;;;;
1;na;8;73;901;925,05;787,406;145,823;61,082;18,781;137,263;63,781;902;763;131,186;21,213;20,2725;2,540263208;;;;
1;na;8;74;393;125,808;776,5;73,012;24,871;20,119;128,975;25,807;118;766;125,538;21,027;8,8425;1,677693407;;;;
1;na;8;75;704;689,348;789,598;101,397;36,363;24,65;119,013;37,216;680;773;120,7;25,497;15,84;2,245446191;;;;
1;na;8;76;483;797,322;792,473;81,255;26,876;22,882;132,654;28,018;789;781;124,824;23,709;10,8675;1,859901258;;;;
1;na;8;77;1689;1864,585;816,476;170,894;68,75;31,28;140,662;66,708;1841;792;130,135;32,69;38,0025;3,478012572;;;;
1;na;8;78;1403;1488,519;820,573;145,782;52,318;34,144;95,38;53,339;1486;794;96,459;35;31,5675;3,169897054;;;;
1;na;8;79;4391;1332,541;842,94;269,421;86,094;64,938;143,805;89,202;1303;809;127,255;68,08;98,7975;5,607871341;;;;
1;na;8;80;259;2010,342;829,662;57,941;19,485;16,925;116,32;20,248;2007;820;110,225;17;5,8275;1,361965808;;;;
1;na;8;81;100;519,46;844,6;36,627;12,293;10,358;53,31;13,038;514;848;32,471;11;2,25;0,846284375;;;;
1;na;8;82;1067;252,581;870,572;148,167;62,065;21,889;123,52;58,83;237;846;121,799;23,6;24,0075;2,76438503;;;;
1;na;8;83;101;1638,995;855,51;36,627;11,506;11,177;173,306;12,369;1633;854;165,964;11;2,2725;0,850505271;;;;
1;na;8;84;314;1462,382;861,911;66,184;23,53;16,991;135,76;24,839;1455;852;130,101;17,678;7,065;1,499619734;;;;
1;na;8;85;64;1999,844;875,953;28,971;9,974;8,17;105,852;10,817;1997;871;123,69;8;1,44;0,6770275;;;;
1;na;8;86;133;1211,613;878,38;42,627;13,52;12,525;52,295;14,866;1206;883;42,274;12,973;2,9925;0,975982753;;;;
1;na;8;87;1001;350,125;915,573;118,711;38,62;33,001;120,26;39,85;341;897;107,526;34,158;22,5225;2,677523933;;;;
1;na;8;88;53;1577,274;912,425;26,385;9,832;6,863;144,886;10,63;1574;908;131,186;7,77;1,1925;0,616104325;;;;
1;na;8;89;335;620,503;928,216;66,184;22,036;19,356;75,134;23,259;616;939;64,537;19;7,5375;1,548954734;;;;
1;na;8;90;5071;66,071;965,202;277,421;96,89;66,639;125,297;97,837;28;935;139,145;66,189;114,0975;6,02647179;;;;
1;na;8;91;2976;1518,024;955,999;208,108;67,831;55,862;173,856;72,443;1482;952;173,66;57,559;66,96;4,616712031;;;;
1;na;8;92;421;251,939;943,821;76,669;27,319;19,622;138,691;28,018;240;936;145,176;20,506;9,4725;1,736430361;;;;
1;na;8;93;568;1042,836;948,496;87,497;28,99;24,947;166,718;30,083;1029;943;158,552;25;12,78;2,016928443;;;;
1;na;8;94;1046;709,293;977,379;126,468;41,693;31,944;117,921;45,222;698;955;125,096;33,546;23,535;2,737046432;;;;
1;na;8;95;255;1625,249;970,492;57,941;19,043;17,049;69,595;19,925;1622;980;72,474;17;5,7375;1,351407774;;;;
1;na;8;96;688;1614,304;1021,686;97,154;30,808;28,434;105,432;31,78;1610;1006;102,724;29;15,48;2,219783106;;;;
1;na;8;97;327;809,708;1019,384;66,184;22,469;18,53;121,928;23,324;804;1009;120,964;19,143;7,3575;1,530347996;;;;
1;na;8;98;498;1991,982;1028,735;85,74;31,913;19,869;133,375;32,65;1983;1015;130,03;20,506;11,205;1,8885609;;;;
1;na;8;99;4291;1046,677;1052,592;259,865;89,986;60,714;149,788;95,21;1006;1027;143,973;63,248;96,5475;5,543647151;;;;
1;na;8;100;1267;553,657;1047,674;135,296;43,692;36,922;78,545;45,88;550;1071;69,59;37,882;28,5075;3,012344449;;;;
1;na;8;101;265;872,342;1039,632;60,527;20,518;16,444;150,59;22,204;864;1033;144,162;17;5,9625;1,377651152;;;;
1;na;8;102;218;1471,266;1046,225;54,77;18,881;14,701;133,265;19,416;1466;1038;124,509;15,54;4,905;1,249523906;;;;
1;na;8;103;525;1118,65;1051,319;88,326;30,455;21,949;31,572;32,45;1103;1060;33,69;23,258;11,8125;1,939081105;;;;
1;na;8;104;733;906,095;1058,048;115,539;36,301;25,71;158,475;38,639;888;1050;169,563;29,342;16,4925;2,291228011;;;;
1;na;8;105;83;297,669;1055,151;32,971;10,606;9,964;100,016;11,662;295;1050;120,964;10;1,8675;0,771001759;;;;
1;na;8;106;733;1587,57;1120,354;106,811;39,279;23,761;151,204;39,661;1571;1111;146,31;24,144;16,4925;2,291228011;;;;
1;na;8;107;342;22,86;1122,83;67,598;24,331;17,897;145,41;25,239;12;1116;146,31;18,385;7,695;1,565054176;;;;
1;na;8;108;345;452,752;1123,743;67,598;23,154;18,971;175,503;23,77;442;1119;157,751;19;7,7625;1,571903461;;;;
1;na;8;109;1696;1445,016;1141,95;163,681;56,626;38,135;161,262;56,754;1420;1129;165,719;38,963;38,16;3,485212369;;;;
1;na;8;110;636;750,686;1151,002;97,983;35,11;23,064;136,148;36,62;737;1140;145,008;24,527;14,31;2,134247987;;;;
1;na;8;111;411;1245,571;1161,069;76,669;27,504;19,026;140,679;28,425;1234;1153;140,711;19,799;9,2475;1,715683733;;;;
1;na;8;112;766;534,986;1167,432;104,811;36,195;26,946;151,601;36,62;520;1157;145,008;27,289;17,235;2,342236301;;;;
1;na;8;113;149;886,715;1165,688;48,527;18,843;10,068;138,117;20;879;1160;143,13;11,314;3,3525;1,033021729;;;;
1;na;8;114;1143;166,121;1187,294;169,338;60,248;24,155;45,634;63,891;144;1212;50,08;30,325;25,7175;2,861142167;;;;
1;na;8;115;63;1654,738;1189,722;31,213;12,02;6,673;130,73;13,454;1651;1185;131,987;7,778;1,4175;0,671717399;;;;
1;na;8;116;414;815,469;1199,705;77,497;27,867;18,915;137,078;28,601;803;1192;143,531;19,799;9,315;1,721933968;;;;
1;na;8;117;980;1680,144;1218,217;130,711;48,9;25,517;129,816;53,263;1663;1198;129,668;28,12;22,05;2,649289148;;;;
1;na;8;118;306;1796,683;1217,075;65,941;23,556;16,54;105,124;24,187;1790;1207;119,745;17;6,885;1,480393045;;;;
1;na;8;119;626;1135,407;1227,821;92,326;31,649;25,184;138,946;32,45;1122;1218;146,31;26,163;14,085;2,117402831;;;;
1;na;8;120;1029;1401,214;1233,673;119,882;37,084;35,33;152,187;38,328;1382;1228;164,876;35,785;23,1525;2,714713547;;;;
1;na;8;121;467;1624,059;1262,986;80,083;27,304;21,777;132,311;28,32;1614;1253;132,138;21,92;10,5075;1,828836004;;;;
1;na;8;122;1708;1565,85;1280,537;153,782;47,732;45,561;68,085;50;1562;1306;73,74;45;38,43;3,497520397;;;;
1;na;8;123;160;1527,131;1265,719;45,456;14,721;13,839;152,536;15,811;1523;1259;124,695;14;3,6;1,07047447;;;;
1;na;8;124;296;2016,659;1292,493;63,355;21,177;17,796;95,831;21,84;2013;1282;105,945;18;6,66;1,456002693;;;;
1;na;8;125;636;26,14;1315,739;94,569;32,626;24,82;112,779;33,615;20;1300;112,751;25,497;14,31;2,134247987;;;;
1;na;8;126;56;511,125;1321,464;26,971;8,683;8,212;80,242;9,487;510;1317;108,435;8;1,26;0,633301237;;;;
1;na;8;127;1099;1415,489;1345,507;124,711;41,45;33,759;59,479;42,485;1407;1366;63,435;34,684;24,7275;2,805531627;;;;
1;na;8;128;53;979,632;1362,858;25,556;8,577;7,868;49,452;9,434;976;1366;32,005;8;1,1925;0,616104325;;;;
1;na;8;129;132;1465,659;1371,167;41,698;13,941;12,055;136,146;14,765;1459;1368;151,699;12,728;2,97;0,972306722;;;;
1;na;8;130;51;1944,598;1386,284;26,971;10,276;6,319;143,861;11,314;1941;1382;135;7,159;1,1475;0,60436793;;;;
1;na;8;131;79;570,259;1390,361;32,627;10,763;9,345;126,263;11,662;565;1388;149,036;9,842;1,7775;0,752194006;;;;
1;na;8;132;200;421,905;1404,445;50,284;16,557;15,38;172,071;17,493;415;1399;149,036;15;4,5;1,196826841;;;;
1;na;8;133;912;514,405;1422,84;112,225;36,2;32,077;52,316;37,216;508;1440;59,3;33,234;20,52;2,555722768;;;;
1;na;8;134;4694;1298,095;1454,055;268,25;94,974;62,929;146,042;95,671;1266;1419;131,186;62,516;105,615;5,79812889;;;;
1;na;8;135;627;47,21;1444,484;93,841;33,202;24,045;106,542;34,482;38;1430;119,539;24;14,1075;2,119093372;;;;
1;na;8;136;290;689,676;1441,51;63,598;22,715;16,255;124,72;23,601;683;1432;126,384;16,929;6,525;1,44117036;;;;
1;na;8;137;358;809,763;1447,813;69,598;24,376;18,7;102,845;25,298;805;1436;108,435;19;8,055;1,601245182;;;;
1;na;8;138;497;755,975;1453,084;82,083;26,561;23,825;56,205;27,785;749;1465;59,744;24,749;11,1825;1,886663802;;;;
1;na;8;139;801;1616,3;1469,589;104,569;33,816;30,159;118,1;35,468;1610;1453;111,501;31;18,0225;2,395149249;;;;
1;na;8;140;714;449,751;1475,197;98,811;34,063;26,688;142,794;35,355;434;1466;151,26;26,87;16,065;2,261337728;;;;
1;na;8;141;571;1560,053;1480,447;90,912;32,379;22,453;97,232;33,242;1558;1464;96,911;23;12,8475;2,022247824;;;;
1;na;8;142;4740;371,644;1556,103;289,362;112,791;53,508;134,873;113,278;329;1515;132,138;56,534;106,65;5,826469717;;;;
1;na;8;143;2000;617,454;1542,597;170,024;54,386;46,823;57,998;57,489;597;1560;40,061;46,896;45;3,784698783;;;;
1;na;8;144;4771;1122,4;1612,788;265,078;81,152;74,855;8,547;84,9;1080;1613;15,018;76,796;107,3475;5,845491468;;;;
1;na;8;145;351;1863,249;1590,905;68,184;22,706;19,683;109,266;23,77;1859;1580;112,249;20;7,8975;1,585513269;;;;
1;na;8;146;107;1402,453;1622,005;37,799;13,17;10,344;115,434;13,892;1399;1616;120,256;10,734;2,4075;0,875403365;;;;
1;na;8;147;1658;1743,729;1674,992;152,267;51,64;40,88;119,882;52,202;1737;1650;106,699;41,719;37,305;3,445946939;;;;
1;na;8;148;201;1610,853;1661,729;53,113;17,752;14,417;41,882;19,209;1604;1668;38,66;15,538;4,5225;1,199815178;;;;
1;na;8;149;195;887,5;1665,259;64,669;27,273;9,103;33,548;26,077;877;1672;32,471;10,805;4,3875;1,181771816;;;;
1;na;8;150;262;862,702;1689,847;64,184;25,293;13,189;68,243;25,298;859;1702;71,565;13,868;5,895;1,369830931;;;;
1;na;8;151;524;583,515;1707,769;85,255;27,626;24,15;103,652;29,155;578;1695;112,166;25;11,79;1,937233481;;;;
1;na;8;152;288;1236,5;1707,128;62,184;21,426;17,114;129,708;22,204;1230;1698;125,838;17,678;6,48;1,436192209;;;;
1;na;8;153;225;134,216;1735,736;55,113;20,001;14,323;110,466;21,024;130;1726;115,346;15;5,0625;1,269426563;;;;
1;na;8;154;1741;854,096;1754,323;158,267;53,603;41,354;57,871;54,406;838;1778;53,973;42,807;39,1725;3,531146275;;;;
1;na;8;155;1045;525,755;1769,776;121,64;39,747;33,475;144,622;41,11;513;1754;131,055;34,438;23,5125;2,73573778;;;;
1;na;8;156;3988;972,124;1791,414;237,765;72,416;70,118;155,62;75,538;935;1800;6,843;69,338;89,73;5,344337759;;;;
1;na;8;157;83;591,042;1795,958;31,799;10,827;9,761;135;11,662;588;1791;120,964;10;1,8675;0,771001759;;;;
1;na;8;158;814;1560,418;1813,249;108,811;40,246;25,752;148,2;41,34;1543;1803;147,848;27,186;18,315;2,414507313;;;;
1;na;8;159;128;1343,477;1826,906;40,627;13,093;12,448;176,88;13,928;1337;1829;21,038;12;2,88;0,957461473;;;;
1;na;8;160;453;372,816;1858,73;78,912;24,556;23,488;69,179;26,476;369;1872;79,114;24;10,1925;1,801214456;;;;
1;na;8;161;342;407,474;1879,813;75,497;29,79;14,617;132,905;31,145;397;1868;137,603;15,556;7,695;1,565054176;;;;
1;na;8;162;76;1974,474;1883,026;30,971;10,362;9,339;78,468;11,18;1972;1888;63,435;9;1,71;0,737773614;;;;
1;na;8;163;57;1081,36;1903,219;26,971;8,84;8,21;171,441;9,487;1077;1902;161,565;8;1,2825;0,638930692;;;;
1;na;8;164;665;369,252;1923,993;98,912;32,761;25,845;95,145;33,734;363;1939;78,024;26,964;14,9625;2,182363781;;;;
1;na;8;165;2367;1750,676;1934,61;182,652;61,632;48,899;128,277;62,434;1730;1910;121,908;49,497;53,2575;4,117327867;;;;
1;na;8;166;690;1037,861;1942,151;97,154;31,284;28,083;152,486;32,45;1026;1930;146,31;28,63;15,525;2,223007194;;;;
1;na;8;167;94;687,851;1951,372;34,627;11,737;10,198;100,848;12,649;686;1945;108,435;10;2,115;0,820503144;;;;
1;na;8;168;55;807,445;1960,809;29,213;12,324;5,682;130,739;12,806;803;1956;128,66;6,364;1,2375;0,62762129;;;;
1;na;8;169;600;1074,822;1995,938;90,912;30,267;25,24;105,443;31,321;1070;1981;106,699;26;13,5;2,072964897;;;;
1;na;8;170;122;488,443;1993,869;47,698;19,715;7,879;146,505;20,809;480;1989;144,782;9,231;2,745;0,934751645;;;;
1;na;8;171;912;936,561;2009,912;131,196;52,53;22,105;142,624;52,498;915;1993;139,635;25,388;20,52;2,555722768;;;;
1;na;8;172;340;1638,612;2008,259;68,184;23,811;18,181;91,693;24,331;1637;1996;99,462;18;7,65;1,560471284;;;;
1;na;8;173;539;353,91;2017,782;86,912;29,506;23,259;132,64;30,61;344;2006;128,367;24,042;12,1275;1,964765417;;;;
1;na;8;174;298;762,829;2035,06;62,527;21,814;17,394;121,5;23,022;757;2025;124,38;18;6,705;1,46091334;;;;
1;na;9;1;74;1976,757;26,676;31,213;10,131;9,3;144,803;11,18;1974;22;116,565;9,899;1,665;0,728001346;;;;
1;na;9;2;135;698,078;46,493;42,87;15,924;10,795;145,542;16,643;691;42;147,265;11,38;3,0375;0,983293588;;;;
1;na;9;3;227;1941,663;69,531;57,841;22,932;12,604;135,056;22,804;1934;61;127,875;12,728;5,1075;1,275055977;;;;
1;na;9;4;285;1514,893;89,977;62,184;21,916;16,557;148,306;22,804;1506;83;142,125;16,971;6,4125;1,42869246;;;;
1;na;9;5;485;1045,743;105,248;87,154;33,59;18,384;121,207;34,482;1038;91;119,539;20,127;10,9125;1,863748007;;;;
1;na;9;6;413;163,684;110,185;77,255;29,391;17,891;145,123;30,232;152;101;145,784;19,004;9,2925;1,71985308;;;;
1;na;9;7;416;1176,171;114,233;76,083;27,106;19,54;132,621;27,803;1168;103;127,694;19,799;9,36;1,726088218;;;;
1;na;9;8;9398;1654,144;170,405;385,99;121,178;98,746;27,472;125,718;1620;224;58,333;95,507;211,455;8,204158518;;;;
1;na;9;9;251;1505,699;128,03;59,355;21,765;14,684;124,313;22,672;1499;119;131,424;15,556;5,6475;1,340766602;;;;
1;na;9;10;597;125,463;154,433;91,74;33,122;22,949;135,931;34,059;115;141;130,236;23,335;13,4325;2,06777599;;;;
1;na;9;11;178;952,657;148,781;48,284;16,899;13,411;141,139;18,028;945;144;146,31;14,142;4,005;1,129084184;;;;
1;na;9;12;1224;1004,681;177,854;142,61;46,058;33,836;134,209;50,478;986;159;123,69;37,876;27,54;2,960786089;;;;
1;na;9;13;1097;849,121;196,441;125,196;44,479;31,402;138,599;44,944;838;177;122,276;31,607;24,6825;2,802977661;;;;
1;na;9;14;683;259,244;208,37;97,983;34,755;25,021;141,772;35,609;246;196;141,843;25,456;15,3675;2,211702325;;;;
1;na;9;15;1630;1064,957;237,187;152,267;51,32;40,44;120,21;53,339;1054;212;120,411;41,719;36,675;3,416725783;;;;
1;na;9;16;442;48,489;247,527;79,497;29,263;19,232;145,082;30;37;238;143,13;19,799;9,945;1,77921101;;;;
1;na;9;17;531;444,293;282,201;88,912;32,055;21,091;142,569;33,422;431;272;141,072;22,604;11,9475;1,950130089;;;;
1;na;9;18;4964;1925,279;383,733;284,492;95,796;65,977;106,417;103,465;1912;331;110,362;67,37;111,69;5,962552405;;;;
1;na;9;19;258;1786,337;359,14;59,355;21,466;15,303;143,787;22,472;1777;353;147,724;16,204;5,805;1,359333987;;;;
1;na;9;20;753;644,382;373,577;105,054;37,49;25,573;135,681;38,288;630;360;139,236;26,163;16,9425;2,322275877;;;;
1;na;9;21;309;1428,484;375,167;67,255;25,141;15,649;141,393;25,612;1418;368;141,34;16,263;6,9525;1,487632174;;;;
1;na;9;22;2581;58,605;395,447;197,238;69,603;47,214;143,681;72,201;30;371;143,448;47,58;58,0725;4,299424481;;;;
1;na;9;23;170;1210,029;394,441;49,698;18,499;11,701;120,006;19,209;1204;387;128,66;12,527;3,825;1,103419827;;;;
1;na;9;24;126;1561,516;415,913;40,627;13,918;11,526;142,153;15;1555;412;143,13;12;2,835;0,949951855;;;;
1;na;9;25;5809;454,701;485,645;370,659;125,667;58,856;118,018;140,46;411;412;121,314;76,034;130,7025;6,450108363;;;;
1;na;9;26;741;794,551;438,21;101,983;34,07;27,692;161,608;35,735;777;432;162,072;29;16,6725;2,303697371;;;;
1;na;9;27;232;959,151;435,034;59,841;22,97;12,86;133,276;23,431;952;426;129,806;13,435;5,22;1,289021957;;;;
1;na;9;28;656;507,066;442,498;97,397;34,583;24,152;152,63;35,468;490;436;158,499;24,969;14,76;2,167545598;;;;
1;na;9;29;726;1144,501;448,635;105,054;38,309;24,129;136,206;39,205;1131;433;127,747;25,456;16,335;2,280261387;;;;
1;na;9;30;209;573,754;443,945;53,941;19,76;13,467;130,098;20,616;567;436;129,094;14,142;4,7025;1,223459129;;;;
1;na;9;31;223;1595,661;458,365;53,941;19,324;14,693;137,394;20;1590;450;126,87;14,849;5,0175;1,263772074;;;;
1;na;9;32;155;213,545;469,661;46,284;17,184;11,485;165,023;18,028;205;466;160,56;12;3,4875;1,05361555;;;;
1;na;9;33;135;517,841;481,67;42,042;13,918;12,35;139,854;15;513;476;126,87;12,966;3,0375;0,983293588;;;;
1;na;9;34;1023;696,249;511,348;128,024;50,229;25,932;126,865;50;680;491;126,87;26,412;23,0175;2,706787359;;;;
1;na;9;35;507;1500,445;511,407;84,912;30,553;21,128;128,001;31,401;1492;498;127,235;21,805;11,4075;1,905549796;;;;
1;na;9;36;638;1896,915;514,47;114,225;41,38;19,631;177,587;44,181;1872;514;174,806;23,598;14,355;2,137601089;;;;
1;na;9;37;571;1961,864;529,637;90,569;33,777;21,524;128,212;34,409;1952;516;125,538;21,92;12,8475;2,022247824;;;;
1;na;9;38;89;254,41;530,421;39,698;16,449;6,889;132,492;17,029;249;524;130,236;7,778;2,0025;0,798383083;;;;
1;na;9;39;54;1084,389;542,463;27,213;8,483;8,105;157,363;9,487;1083;538;108,435;8,733;1,215;0,621889469;;;;
1;na;9;40;861;796,639;571,074;109,882;37,63;29,133;156,257;38,626;778;566;158,749;29,96;19,3725;2,483235444;;;;
