MaterialState;Sample;Image;Precipitate#;area;axis_major_length;axis_minor_length;aspect_ratio;centroid-X;centroid-Y;area_in_nm2;radius_in_nm;BitSizeValue;DiskRadiusValue[pixel];OtsuThresholdValue[np];KernelValue;MaskSetValue;BG_LabelValue;Date
T61;Sample1;Stelle5 DF 30s;45;137;15,98204593;10,89616814;1,466758379;543,8467153;1206,715328;3,0825;0,990550465;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;46;1461;46,91748215;39,69903048;1,18182942;559,6351814;1830,079398;32,8725;3,234755282;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;47;2421;60,92106662;50,84968414;1,198061849;593,3238331;563,3556382;54,4725;4,164028731;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;48;118;14,03663261;10,71064171;1,310531432;638,8983051;978,8813559;2,655;0,91930014;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;49;453;28,09492631;20,57500943;1,365487894;644,3465784;1056,309051;10,1925;1,801214456;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;50;2170;67,59294385;43,97007537;1,53724876;673,1640553;1788,464055;48,825;3,942268407;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;51;482;28,30709767;21,77175862;1,300175065;679,0145228;928,6639004;10,845;1,857974896;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;52;341;24,95631031;17,53788261;1,422994489;682,4780059;749,9882698;7,6725;1,56276441;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;53;421;30,94156412;17,36792904;1,781534462;708,0190024;360,415677;9,4725;1,736430361;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;54;469;29,34224179;20,39296837;1,438841137;706,9914712;982,91258;10,5525;1,832747957;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;55;404;24,40226118;21,1693193;1,152718272;709,4232673;1031,339109;9,09;1,701010542;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;56;1024;43,66371522;29,96065701;1,457368415;716,0419922;586,6679688;23,04;2,708110001;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;57;663;34,90216695;24,32713673;1,434700982;731,4012066;1249,523379;14,9175;2,17907956;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;58;1560;56,78555295;37,7363949;1,504795387;758,6070513;813,5128205;35,1;3,34255546;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;59;275;20,90657896;16,94518749;1,233776786;746,7345455;1284,447273;6,1875;1,403403869;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;60;1347;50,92069212;33,96168811;1,499356921;788,2345954;256,9272457;30,3075;3,105990482;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;61;257;23,73263081;13,82994157;1,716032616;782,3579767;535,5175097;5,7825;1,356697062;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;62;5560;224,8906589;40,13197432;5,603777605;871,4151079;900,7471223;125,1;6,310353933;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;63;2415;61,99194561;49,99757151;1,239899134;881,5180124;1304,361077;54,3375;4,158865643;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;64;4926;109,1568945;59,05387909;1,848428862;894,864596;310,3276492;110,835;5,939686544;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;65;196;18,01122113;13,85655357;1,299834121;885,9285714;731,0714286;4,41;1,184798125;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;66;229;18,7325288;15,56262569;1,203686908;912,4585153;652,9825328;5,1525;1,280660645;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;67;530;28,96406872;23,36422347;1,239676069;927,0830189;612,8962264;11,925;1,948292943;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;68;416;27,66343866;19,2781644;1,434962276;926,1201923;508,6009615;9,36;1,726088218;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;69;396;56,48796433;9,896789034;5,70770622;944,6439394;991,6818182;8,91;1,684084643;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;70;461;27,92292447;21,12093614;1,322049566;956,2060738;269,6529284;10,3725;1,817049613;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;71;454;26,18798623;22,07664779;1,186230196;973,561674;357,5088106;10,215;1,803201455;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;72;861;34,55118063;31,87281992;1,08403275;997,6480836;601,5702671;19,3725;2,483235444;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;73;470;51,95047468;12,20083949;4,257942637;1016,370213;1035,608511;10,575;1,834700806;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;74;525;30,53839478;22,0397712;1,385603984;1011,859048;477,8419048;11,8125;1,939081105;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;75;247;20,39841815;15,49195872;1,316710077;1020,263158;1068,866397;5,5575;1,330040297;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;76;247;20,96131508;15,04324498;1,393403824;1038,246964;333,7489879;5,5575;1,330040297;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;77;533;30,00468372;22,69781634;1,321919398;1053,534709;1917,542214;11,9925;1,953799199;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;78;407;25,20779248;20,59413083;1,224027986;1067,805897;520,6117936;9,1575;1,707314494;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;79;609;31,73761116;24,52622573;1,294027524;1077,658456;1020,735632;13,7025;2,088454265;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;80;2338;69,03885108;44,67227855;1,54545175;1090,536356;714,609923;52,605;4,092027806;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;81;131;14,71369047;11,33684421;1,29786475;1078,526718;7,312977099;2,9475;0,96861674;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;82;480;26,11061355;23,58697025;1,10699311;1093,939583;1094,78125;10,8;1,85411617;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;83;1285;44,2226361;37,23676584;1,187606794;1153,127626;1147,730739;28,9125;3,033666855;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;84;492;30,95897609;20,27570702;1,526899953;1149,256098;1334,327236;11,07;1,877149552;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;85;555;32,7602845;23,56468829;1,390227789;1184,365766;640,3207207;12,4875;1,993713797;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;86;387;26,68313737;18,75575956;1,422663651;1192,565891;405,0749354;8,7075;1,66483733;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;87;97;12,27054023;10,05625067;1,220190371;1211,649485;615,4329897;2,1825;0,833493447;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;88;503;27,08592251;23,88831459;1,133856573;1235,065606;883,8111332;11,3175;1,89801795;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;89;2040;64,03168892;41,28969033;1,550791212;1256,797549;1977,786275;45,9;3,822358405;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;90;181;18,96652578;12,18062898;1,557105614;1241,618785;672,3922652;4,0725;1,138559182;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;91;322;23,2229834;17,85041336;1,300977346;1248,242236;124,3695652;7,245;1,518603018;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;92;549;29,95893354;23,5572305;1,271751089;1281,948998;708,6320583;12,3525;1,98290768;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;93;453;26,67080614;21,64448299;1,232221908;1280,529801;889,2671082;10,1925;1,801214456;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;94;571;30,24306795;24,14869023;1,252368872;1288,478109;165,1488616;12,8475;2,022247824;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;95;591;34,18831835;22,233775;1,537674927;1318,263959;345,0084602;13,2975;2,057358917;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;96;397;26,39850426;19,18213772;1,376202415;1316,644836;989,6322418;8,9325;1,686209672;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;97;2948;74,24425342;50,96053486;1,45689706;1366,015943;1650,915875;66,33;4,594942301;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;98;657;30,98023727;27,30471862;1,134611116;1350,756469;613,9817352;14,7825;2,169197062;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;99;624;42,26089578;25,78955388;1,6386827;1362,383013;459,4567308;14,04;2,114017692;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;100;477;27,90270465;21,96497387;1,270327241;1356,528302;1157,704403;10,7325;1,848312975;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;101;1086;41,86340439;33,18373997;1,261563779;1377,918048;1048,414365;24,435;2,788889038;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;102;995;43,1425737;32,0520434;1,346016326;1394,326633;1180,358794;22,3875;2,669487325;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;103;4943;121,2674824;70,51551667;1,719727631;1438,858386;296,8610156;111,2175;5,949926871;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;104;396;26,37401309;19,23663971;1,371030153;1409,568182;690,4040404;8,91;1,684084643;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;105;267;33,51241374;10,27263759;3,262298846;1434,157303;1200,580524;6,0075;1,382840064;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;106;187;15,95952592;14,94275113;1,068044684;1437,625668;814,9625668;4,2075;1,157276478;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;107;3729;87,73418581;55,57944509;1,578536556;1474,841244;117,87262;83,9025;5,167881116;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;108;2093;61,09308933;43,77276836;1,395687127;1464,16818;580,5757286;47,0925;3,87169321;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;109;507;29,07531106;22,47672601;1,29357412;1451,392505;991,4201183;11,4075;1,905549796;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;110;134;14,72529561;11,58838389;1,270694494;1485,320896;155,5149254;3,015;0,97964499;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;111;655;32,94130487;25,42184673;1,29578725;1494,250382;2018,732824;14,7375;2,165892875;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;112;244;20,83205973;14,93717106;1,394645589;1489,413934;821,2827869;5,49;1,321938454;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;113;1380;73,74654868;24,58188252;3,000036658;1514,062319;1278,287681;31,05;3,143806923;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;114;126;14,56679172;11,00182364;1,324034287;1523,865079;1669,936508;2,835;0,949951855;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;115;127;13,71053223;11,96981873;1,145425218;1526,110236;820,4173228;2,8575;0,953714056;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;116;584;30,76728329;24,7809025;1,241572348;1541,621575;1817,160959;13,14;2,045138603;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;117;125;17,31704941;9,338751507;1,854321683;1549,472;1841,456;2,8125;0,946174696;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;118;10127;217,5991449;66,21985299;3,28601069;1641,308186;1629,006418;227,8575;8,516413264;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;119;7450;120,7715362;79,60087814;1,517213617;1619,108054;1849,79047;167,625;7,3045667;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;120;1387;45,22454388;39,24453525;1,152378123;1589,704398;427,6164384;31,2075;3,15177026;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;121;1339;49,40595241;34,8387441;1,418132418;1601,307692;528,8588499;30,1275;3,096753315;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;122;131;14,58916995;11,4373722;1,275570095;1593,51145;81,82442748;2,9475;0,96861674;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;123;1511;45,68145131;42,45099056;1,076098595;1631,880874;1078,925877;33,9975;3,289641372;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;124;12855;301,9126951;119,0900387;2,535163298;1738,956671;1025,215325;289,2375;9,595163141;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;125;2341;72,49416415;42,03989078;1,724413713;1688,363093;1706,170867;52,6725;4,094652303;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;126;130;19,20220463;8,653901536;2,218907224;1679,2;1870,184615;2,925;0,964912647;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;127;304;22,8660093;16,93089821;1,350549098;1745,434211;1697;6,84;1,475547228;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;128;464;32,7944948;18,57003821;1,765989624;1765,133621;1475,133621;10,44;1,822952334;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;129;248;19,00259484;16,63981488;1,141995568;1781,842742;1160,024194;5,58;1,332729967;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;130;215;18,47179142;14,85237893;1,243692442;1803,604651;883,4046512;4,8375;1,24089648;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;131;13474;298,7897569;70,32933823;4,248436917;1903,241502;1357,541116;303,165;9,823462559;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;132;312;21,17201206;18,8337919;1,12415026;1826,730769;369,5705128;7,02;1,494836246;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;133;259;21,82202082;15,13413639;1,441907239;1828,142857;209,4633205;5,8275;1,361965808;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;134;620;32,88056867;24,27354396;1,354584593;1838,416129;976,9580645;13,95;2,107231101;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;135;498;28,55604535;22,37055132;1,276501635;1851,614458;1721,283133;11,205;1,8885609;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;136;1424;51,61715523;35,28071847;1,463041499;1872,667135;826,4634831;32,04;3,193532332;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;137;1138;47,21747099;32,60089931;1,448348726;1897,77065;354,1247803;25,605;2,854877342;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;138;546;28,60308614;24,44546436;1,170077431;1894,532967;997,6868132;12,285;1,977482478;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;139;514;27,24341883;24,12615302;1,129206915;1899,531128;930,9280156;11,565;1,918659384;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;140;741;33,52424885;28,51934026;1,175491738;1930,497976;1553,804318;16,6725;2,303697371;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;141;318;34,66380741;11,85022418;2,925160477;1933,726415;704,7264151;7,155;1,509141225;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;142;342;22,3484391;19,60061081;1,140190952;1936,429825;881,7134503;7,695;1,565054176;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;143;816;33,32251952;32,29989895;1,031660178;1966,723039;367,7573529;18,36;2,417471719;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;144;1290;51,08492295;32,2668274;1,583202535;1984,589922;1446,744961;29,025;3,0395632;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;145;666;32,56552394;26,46315274;1,230598798;2003,557057;394,2342342;14,985;2,184004039;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;146;157;17,04015303;11,93721722;1,427481189;1997,993631;1376,057325;3,5325;1,060391283;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;147;390;26,78194714;18,68501905;1,433337963;2018,971795;207,6487179;8,775;1,67127773;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;148;102;12,365927;10,50221215;1,177459266;2014,186275;735,0686275;2,295;0,854705323;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle5 DF 30s;149;468;27,1342948;22,37545394;1,21268131;2032,00641;880,2478632;10,53;1,830793025;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;1;153;15,11816817;12,91285963;1,170783901;35,97385621;1277,699346;3,4425;1,046795961;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;2;474;31,87801978;19,07538178;1,67116025;44,32911392;145,685654;10,665;1,842491502;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;3;210;17,75598095;15,03899293;1,180662897;82,45238095;2011,514286;4,725;1,226382572;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;4;1373;46,2271781;38,57819448;1,198272203;111,5054625;1434,557174;30,8925;3,135823362;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;5;310;22,01732077;18,17075558;1,211689886;103,3774194;1148,596774;6,975;1,490037401;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;6;766;34,39627907;28,44596645;1,209179485;124,3394256;1223,844648;17,235;2,342236301;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;7;112;12,51977101;11,44218953;1,09417616;115,5535714;1560;2,52;0,895623198;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;8;139;15,55051309;11,40102699;1,363957221;118,4172662;855,5611511;3,1275;0,997754564;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;9;103;13,80929879;9,464910858;1,45899935;128,4563107;42,95145631;2,3175;0,858884836;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;10;319;23,5857806;17,25038645;1,367260998;137,2413793;849,8275862;7,1775;1,511512226;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;11;105;12,8599044;10,49444737;1,225400819;143,7619048;1102,72381;2,3625;0,867183433;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;12;611;29,25085082;26,85613187;1,089168424;152,8134206;1841,306056;13,7475;2,091880771;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;13;2026;55,35984535;47,42465197;1,167322122;178,4600197;120,464462;45,585;3,809219889;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;14;552;30,86585279;23,07240535;1,337782183;169,5362319;397,7463768;12,42;1,98831808;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;15;407;28,46119491;18,24781495;1,559704271;181,4987715;866,7616708;9,1575;1,707314494;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;16;304;23,20558229;16,77173049;1,383612877;202,0625;1096,138158;6,84;1,475547228;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;17;3522;96,67309293;47,94230375;2,016446549;238,5187394;571,1754685;79,245;5,022396533;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;18;101;12,20485497;10,53805172;1,158169963;210,9009901;1154,762376;2,2725;0,850505271;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;19;231;19,98546696;14,76786301;1,353307987;238,2640693;213,1558442;5,1975;1,286240892;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;20;3901;88,7479105;58,05423713;1,528706859;275,67111;1565,935658;87,7725;5,285721756;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;21;140;14,63245308;12,18017336;1,201333728;268,2285714;775,4714286;3,15;1,001337177;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;22;177;17,92598272;12,58902139;1,423937744;283,2316384;1355,757062;3,9825;1,125908132;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;23;314;21,43036398;18,66397238;1,148220943;292,9872611;1450,815287;7,065;1,499619734;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;24;121;13,8726624;11,08624131;1,251340469;305,9504132;1738,082645;2,7225;0,930912813;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;25;426;26,48195753;20,53271081;1,289744826;316,8755869;839,8215962;9,585;1,74671127;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;26;277;21,04531561;16,8681933;1,247633059;316,2743682;146,7978339;6,2325;1,408497911;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;27;227;18,83526416;15,40924718;1,222335131;327,876652;1446,105727;5,1075;1,275055977;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;28;977;39,15228435;31,85804257;1,228960764;360,7400205;445,3940635;21,9825;2,645231006;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;29;510;29,14857896;22,42088107;1,300063939;371,6862745;1274,362745;11,475;1,911179202;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;30;464;27,37157012;21,75709808;1,258052431;380,3081897;382,9159483;10,44;1,822952334;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;31;210;18,56022325;14,40859908;1,288135171;381,0095238;613,2047619;4,725;1,226382572;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;32;366;24,02964154;19,56819128;1,227995025;454,3770492;954,6010929;8,235;1,619037341;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;33;190;18,44697595;13,16435392;1,401282286;479,9210526;1460,289474;4,275;1,166522509;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;34;1852;54,64087158;44,69429093;1,222547006;522,6333693;1952,991361;41,67;3,641973772;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;35;260;19,28390448;17,24159408;1,118452528;534,3038462;884,6307692;5,85;1,364592552;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;36;165;15,57092562;13,48262064;1,154888655;538,4727273;129,5939394;3,7125;1,087071963;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;37;501;33,51438312;19,08589158;1,755976816;570,3033932;515,2095808;11,2725;1,894240796;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;38;2272;56,51589073;51,81000049;1,090829766;588,1439261;80,89260563;51,12;4,033856887;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;39;222;18,88111793;15,02516142;1,256633284;610,518018;545,2657658;4,995;1,26093532;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;40;152;16,54563026;11,69252372;1,415060654;617,2039474;196,1447368;3,42;1,043369451;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;41;4320;92,87450546;64,16720185;1,447382818;657,7636574;1127,529398;97,2;5,562348509;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;42;219;18,05427025;15,48313957;1,166060034;640,5205479;1751,885845;4,9275;1,252386508;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;43;715;35,17324847;26,06374773;1,349508476;646,9370629;1976,476923;16,0875;2,262920744;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;44;328;23,01173773;18,2611417;1,26014781;645,9115854;234,4085366;7,38;1,532686191;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;45;560;35,4274961;20,1977777;1,75402941;702,4732143;636,2821429;12,6;2,002674353;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;46;192;19,81324859;12,391082;1,598992614;694,3958333;1254,828125;4,32;1,172646029;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;47;988;44,28100302;28,92004112;1,531152837;719,7378543;1647,912955;22,23;2,660080595;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;48;2007;57,25057767;45,29553848;1,263934144;775,7095167;553,9267564;45,1575;3,791316221;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;49;450;26,04551287;22,08078121;1,17955577;767,9844444;147,2266667;10,125;1,795240262;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;50;4122;103,1820899;52,6265902;1,96064555;826,6853469;1697,507035;92,745;5,43338296;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;51;1478;56,182011;34,3489858;1,635623576;829,8694181;425,1488498;33,255;3,253520442;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;52;316;21,96404045;18,37433476;1,195365205;857,0949367;2003,537975;7,11;1,504388012;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;53;216;18,52411962;14,97873423;1,236694592;857,8009259;1898,976852;4,86;1,243778938;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;54;401;25,31085086;20,30400917;1,246593746;867,5985037;780,605985;9,0225;1,694683141;4;8;Otsu;3;255;0;05.04.2023
T61;Sample1;Stelle6 DF 30s;55;803;42,77336515;24,96368054;1,713423831;886,6513076;246,7173101;18,0675;2,398137583;4;8;Otsu;3;255;0;05.04.2023
